,face_id,x,y,w,h,annot_type_id
914,40295,715,313,649,649,1
915,40296,620,268,620,620,1
916,40297,79,94,160,160,1
917,40298,322,189,401,401,1
918,40299,850,455,1323,1323,1
919,40300,349,398,326,326,1
920,40301,138,88,188,188,1
921,40302,175,101,222,222,1
922,40303,474,234,410,410,1
923,40304,687,201,571,571,1
924,40305,260,141,418,418,1
925,40306,225,80,182,182,1
926,40307,444,234,245,245,1
927,40308,410,353,606,606,1
928,40309,603,433,427,427,1
929,40310,491,294,337,337,1
930,40311,101,-58,1343,1343,1
931,40312,177,177,299,299,1
932,40313,465,217,266,266,1
933,40314,218,114,325,325,1
934,40315,594,54,493,493,1
935,40316,271,199,602,602,1
936,40317,468,378,633,633,1
937,40318,82,79,149,149,1
938,40319,160,86,103,103,1
939,40320,90,53,234,234,1
940,40321,838,352,627,627,1
941,40322,122,-28,477,477,1
942,40323,249,107,215,215,1
943,40324,1886,528,1060,1060,1
944,40325,621,453,465,465,1
945,40326,222,92,339,339,1
946,40327,441,154,458,458,1
947,40328,106,125,214,214,1
948,40329,41,82,276,276,1
949,40330,61,115,198,198,1
950,40331,1927,707,1109,1109,1
951,40332,352,167,134,134,1
952,40333,182,112,256,256,1
953,40334,155,-17,321,321,1
954,40335,270,114,496,496,1
955,40336,69,68,215,215,1
956,40337,165,165,187,187,1
957,40338,114,104,115,115,1
958,40339,116,134,287,287,1
959,40340,-71,497,954,954,1
960,40341,448,199,384,384,1
961,40342,214,66,113,113,1
962,40343,405,300,505,505,1
963,40344,97,127,155,155,1
964,40345,77,37,308,308,1
965,40346,106,281,712,712,1
966,40347,145,-21,382,382,1
967,40348,1145,306,1382,1382,1
968,40349,952,440,348,348,1
969,40350,32,60,252,252,1
970,40351,454,134,442,442,1
971,40352,976,472,500,500,1
972,40353,821,580,726,726,1
973,40354,197,80,124,124,1
974,40355,176,78,145,145,1
975,40356,315,51,152,152,1
976,40357,108,125,212,212,1
977,40358,158,110,146,146,1
978,40359,64,87,400,400,1
979,40360,78,104,280,280,1
980,40361,522,426,241,241,1
981,40362,135,134,358,358,1
982,40363,155,127,296,296,1
983,40364,414,364,1247,1247,1
984,40365,160,82,138,138,1
985,40366,1177,621,578,578,1
986,40367,192,109,186,186,1
987,40368,381,302,672,672,1
988,40369,809,461,762,762,1
989,40370,46,65,203,203,1
990,40371,161,125,195,195,1
991,40372,200,112,97,97,1
992,40373,66,73,316,316,1
993,40374,200,93,282,282,1
994,40375,344,341,635,635,1
995,40376,126,66,316,316,1
996,40377,62,-41,363,363,1
997,40378,315,18,1781,1781,1
998,40379,937,638,880,880,1
999,40380,263,233,419,419,1
1000,40381,206,54,149,149,1
1001,40382,1094,457,1574,1574,1
1002,40383,88,45,294,294,1
1003,40384,53,-39,1970,1970,1
1004,40385,19,288,323,323,1
1005,40386,422,279,315,315,1
1006,40387,140,106,114,114,1
1007,40388,286,291,366,366,1
1008,40389,204,405,908,908,1
1009,40390,109,80,186,186,1
1010,40391,225,163,173,173,1
1011,40392,137,85,92,92,1
1012,40393,113,82,284,284,1
1013,40394,211,-8,108,108,1
1014,40395,330,127,729,729,1
1015,40396,533,660,1046,1046,1
1016,40397,1771,724,750,750,1
1017,40398,595,958,664,664,1
1018,40399,27,78,124,124,1
1019,40400,182,67,88,88,1
1020,40401,1471,816,627,627,1
1021,40402,289,191,601,601,1
1022,40403,186,73,158,158,1
1023,40404,40,142,210,210,1
1024,40405,261,77,124,124,1
1025,40406,186,97,156,156,1
1026,40407,186,112,317,317,1
1027,40408,147,120,128,128,1
1028,40409,171,141,188,188,1
1029,40410,159,321,515,515,1
1030,40411,1513,502,1127,1127,1
1031,40412,156,127,159,159,1
1032,40413,207,58,188,188,1
1033,40414,178,60,198,198,1
1034,40415,285,141,531,531,1
1035,40416,116,82,194,194,1
1036,40417,163,126,272,272,1
1037,40418,117,120,196,196,1
1038,40419,808,376,416,416,1
1039,40420,185,172,191,191,1
1040,40421,196,98,86,86,1
1041,40422,146,61,145,145,1
1042,40423,-310,-26,903,903,1
1043,40424,196,99,156,156,1
1044,40425,140,74,225,225,1
1045,40426,284,235,340,340,1
1046,40427,671,328,1139,1139,1
1047,40428,126,119,218,218,1
1048,40429,254,407,878,878,1
1049,40430,318,83,195,195,1
1050,40431,149,88,139,139,1
1051,40432,1368,279,1711,1711,1
1052,40433,114,61,166,166,1
1053,40434,52,45,204,204,1
1054,40435,926,340,1647,1647,1
1055,40436,219,37,456,456,1
1056,40437,156,378,348,348,1
1057,40438,213,114,203,203,1
1058,40439,363,268,281,281,1
1059,40440,113,162,180,180,1
1060,40441,370,170,300,300,1
1061,40442,49,73,123,123,1
1062,40443,360,85,96,96,1
1063,40444,107,125,214,214,1
1064,40445,123,91,89,89,1
1065,40446,214,81,152,152,1
1066,40447,59,114,201,201,1
1067,40448,165,125,119,119,1
1068,40449,352,166,135,135,1
1069,40450,405,-20,289,289,1
1070,40451,-32,-2,442,442,1
1071,40452,31,59,255,255,1
1072,40453,821,578,724,724,1
1073,40454,143,124,222,222,1
1074,40455,622,178,865,865,1
1075,40456,196,80,126,126,1
1076,40457,180,81,139,139,1
1077,40458,316,52,151,151,1
1078,40459,108,125,211,211,1
1079,40460,277,84,162,162,1
1080,40461,361,167,220,220,1
1081,40462,206,79,154,154,1
1082,40463,77,103,281,281,1
1083,40464,-7,95,221,221,1
1084,40465,403,238,167,167,1
1085,40466,164,147,231,231,1
1086,40467,49,77,241,241,1
1087,40468,146,118,136,136,1
1088,40469,215,119,137,137,1
1089,40470,284,79,101,101,1
1090,40471,411,51,319,319,1
1091,40472,724,717,951,951,1
1092,40473,164,70,204,204,1
1093,40474,83,205,698,698,1
1094,40475,1354,498,728,728,1
1095,40476,329,125,728,728,1
1096,40477,171,70,278,278,1
1097,40478,110,124,97,97,1
1098,40479,193,93,129,129,1
1099,40480,143,118,191,191,1
1100,40481,196,45,101,101,1
1101,40482,313,75,149,149,1
1102,40484,165,50,164,164,1
1103,40485,449,200,1370,1370,1
1104,40486,-57,169,230,230,1
1105,40487,629,297,1241,1241,1
1106,40488,432,-2,226,226,1
1107,40489,79,116,218,218,1
1108,40490,309,133,206,206,1
1109,40492,-30,86,297,297,1
1110,40493,274,75,158,158,1
1111,40494,241,133,155,155,1
1112,40495,176,105,195,195,1
1113,40496,205,62,329,329,1
1114,40497,243,279,519,519,1
1115,40498,665,378,361,361,1
1116,40499,49,32,484,484,1
1117,40500,284,232,341,341,1
1118,40501,262,17,145,145,1
1119,40502,-349,98,2349,2349,1
1120,40503,138,-41,289,289,1
1121,40504,157,134,201,201,1
1122,40505,160,71,172,172,1
1123,40506,-33,125,931,931,1
1124,40507,229,144,244,244,1
1125,40508,358,73,724,724,1
1126,40509,287,108,209,209,1
1127,40510,141,169,242,242,1
1128,40511,653,174,227,227,1
1129,40512,248,80,110,110,1
1130,40513,117,65,98,98,1
1131,40514,136,60,98,98,1
1132,40515,157,230,167,167,1
1133,40516,563,222,898,898,1
1134,40517,201,235,206,206,1
1135,40518,213,113,205,205,1
1136,40519,130,68,160,160,1
1137,40520,254,-22,240,240,1
1138,40521,192,202,624,624,1
1139,40522,334,266,470,470,1
1140,40523,1,53,701,701,1
1141,40524,167,-12,502,502,1
1142,40525,65,93,124,124,1
1143,40526,359,49,98,98,1
1144,40527,253,137,115,115,1
1145,40528,160,91,213,213,1
1146,40529,125,238,242,242,1
1147,40530,364,263,416,416,1
1148,40532,988,130,750,750,1
1149,40534,198,109,269,269,1
1150,40535,65,136,121,121,1
1151,40536,688,106,215,215,1
1152,40537,317,52,150,150,1
1153,40538,71,26,114,114,1
1154,40540,152,147,875,875,1
1155,40541,412,109,455,455,1
1156,40542,297,350,1413,1413,1
1157,40544,580,474,583,583,1
1158,40545,226,24,198,198,1
1159,40546,1092,97,828,828,1
1160,40547,109,56,212,212,1
1161,40548,199,132,182,182,1
1162,40549,214,177,83,83,1
1163,40550,126,67,316,316,1
1164,40551,144,269,210,210,1
1165,40552,303,440,752,752,1
1166,40554,179,88,82,82,1
1167,40555,490,155,388,388,1
1168,40556,252,265,174,174,1
1169,40557,129,77,130,130,1
1170,40558,974,423,1113,1113,1
1171,40559,116,-26,280,280,1
1172,40560,100,167,131,131,1
1173,40561,115,78,185,185,1
1174,40562,75,194,191,191,1
1175,40563,112,23,57,57,1
1176,40564,114,66,197,197,1
1177,40565,123,64,111,111,1
1178,40566,321,47,55,55,1
1179,40567,472,113,153,153,1
1180,40568,587,41,172,172,1
1181,40569,112,32,59,59,1
1182,40570,96,78,223,223,1
1183,40571,53,92,355,355,1
1184,40572,220,182,213,213,1
1185,40573,131,104,94,94,1
1186,40574,76,129,359,359,1
1187,40575,251,259,179,179,1
1188,40576,75,53,157,157,1
1189,40577,212,116,116,116,1
1190,40578,263,122,55,55,1
1191,40579,114,62,266,266,1
1192,40580,690,239,433,433,1
1193,40581,1377,626,1094,1094,1
1194,40582,204,47,380,380,1
1195,40583,37,33,132,132,1
1196,40584,177,51,141,141,1
1197,40585,350,32,157,157,1
1198,40586,266,185,389,389,1
1199,40587,26,18,297,297,1
1200,40588,118,179,237,237,1
1201,40589,446,308,148,148,1
1202,40590,154,181,304,304,1
1203,40591,142,73,119,119,1
1204,40592,798,652,1040,1040,1
1205,40593,260,140,147,147,1
1206,40594,102,142,158,158,1
1207,40595,1107,324,1006,1006,1
1208,40596,309,167,334,334,1
1209,40597,452,241,429,429,1
1210,40598,1533,403,741,741,1
1211,40599,680,363,1267,1267,1
1212,40600,95,72,106,106,1
1213,40601,148,89,108,108,1
1214,40602,221,99,101,101,1
1215,40603,291,95,107,107,1
1216,40604,1907,393,730,730,1
1217,40605,88,120,220,220,1
1218,40606,225,111,126,126,1
1219,40607,-34,311,1075,1075,1
1220,40608,42,143,207,207,1
1221,40609,155,137,196,196,1
1222,40610,110,8,185,185,1
1223,40611,279,106,154,154,1
1224,40612,76,107,195,195,1
1225,40613,131,96,187,187,1
1226,40614,186,111,181,181,1
1227,40615,322,114,183,183,1
1228,40616,128,176,228,228,1
1229,40617,131,54,185,185,1
1230,40618,7,66,347,347,1
1231,40619,187,215,204,204,1
1232,40620,230,196,678,678,1
1233,40621,208,423,678,678,1
1234,40622,187,108,121,121,1
1235,40623,187,111,151,151,1
1236,40624,95,131,343,343,1
1237,40625,445,78,260,260,1
1238,40626,388,296,219,219,1
1239,40627,99,72,266,266,1
1240,40628,188,98,191,191,1
1241,40629,277,161,320,320,1
1242,40630,54,94,338,338,1
1243,40631,171,118,271,271,1
1244,40632,102,112,182,182,1
1245,40633,-23,105,183,183,1
1246,40634,213,92,187,187,1
1247,40635,354,55,191,191,1
1248,40636,276,25,236,236,1
1249,40637,279,114,261,261,1
1250,40638,67,170,301,301,1
1251,40639,146,153,75,75,1
1252,40640,83,256,251,251,1
1253,40641,353,217,270,270,1
1254,40642,560,40,1012,1012,1
1255,40643,262,140,419,419,1
1256,40644,309,299,318,318,1
1257,40645,214,267,432,432,1
1258,40646,213,114,203,203,1
1259,40647,1,60,187,187,1
1260,40648,145,168,129,129,1
1261,40649,-18,98,249,249,1
1262,40650,-25,36,201,201,1
1263,40651,624,454,458,458,1
1264,40652,166,158,349,349,1
1265,40653,139,112,82,82,1
1266,40654,205,144,103,103,1
1267,40655,605,1192,1555,1555,1
1268,40656,335,366,638,638,1
1269,40657,452,281,627,627,1
1270,40658,205,333,578,578,1
1271,40659,924,331,601,601,1
1272,40660,6,56,278,278,1
1273,40661,736,542,2482,2482,1
1274,40662,185,119,218,218,1
1275,40663,395,732,1259,1259,1
1276,40664,212,134,231,231,1
1277,40665,158,123,223,223,1
1278,40666,238,92,115,115,1
1279,40667,110,284,709,709,1
1280,40669,271,101,122,122,1
1281,40670,949,439,352,352,1
1282,40671,195,25,299,299,1
1283,40672,110,-70,481,481,1
1284,40673,110,110,110,110,1
1285,40674,111,57,234,234,1
1286,40675,156,128,294,294,1
1287,40676,198,119,107,107,1
1288,40677,148,93,249,249,1
1289,40678,325,45,1763,1763,1
1290,40679,955,636,863,863,1
1291,40680,84,43,298,298,1
1292,40681,628,935,1355,1355,1
1293,40682,259,58,116,116,1
1294,40683,285,13,165,165,1
1295,40684,74,62,122,122,1
1296,40685,261,76,132,132,1
1297,40686,299,6,137,137,1
1298,40687,66,83,174,174,1
1299,40688,196,70,142,142,1
1300,40689,702,172,182,182,1
1301,40690,254,42,152,152,1
1302,40691,170,130,61,61,1
1303,40692,717,210,1802,1802,1
1304,40693,378,41,105,105,1
1305,40694,397,157,577,577,1
1306,40695,161,72,109,109,1
1307,40696,142,149,84,84,1
1308,40697,115,79,55,55,1
1309,40698,177,42,153,153,1
1310,40699,287,171,502,502,1
1311,40700,835,462,524,524,1
1312,40701,122,57,80,80,1
1313,40702,257,75,129,129,1
1314,40703,188,96,159,159,1
1315,40704,187,111,317,317,1
1316,40705,270,127,188,188,1
1317,40706,172,141,188,188,1
1318,40707,326,50,79,79,1
1319,40708,159,122,181,181,1
1320,40709,143,105,171,171,1
1321,40710,151,60,107,107,1
1322,40711,1126,831,1233,1233,1
1323,40712,143,0,208,208,1
1324,40713,186,111,182,182,1
1325,40714,325,116,179,179,1
1326,40715,170,141,184,184,1
1327,40716,129,24,188,188,1
1328,40717,209,56,192,192,1
1329,40718,229,127,272,272,1
1330,40719,241,103,202,202,1
1331,40720,229,145,243,243,1
1332,40721,123,38,62,62,1
1333,40722,213,140,181,181,1
1334,40723,426,150,386,386,1
1335,40724,248,324,300,300,1
1336,40725,322,399,775,775,1
1337,40726,684,542,283,283,1
1338,40727,90,91,135,135,1
1339,40728,217,96,130,130,1
1340,40729,288,235,460,460,1
1341,40730,90,123,227,227,1
1342,40731,418,126,224,224,1
1343,40732,745,123,233,233,1
1344,40733,567,168,257,257,1
1345,40735,1029,349,211,211,1
1346,40736,168,160,106,106,1
1347,40737,231,113,194,194,1
1348,40738,275,136,351,351,1
1349,40739,182,74,106,106,1
1350,40740,109,126,210,210,1
1351,40741,241,102,204,204,1
1352,40742,83,2,124,124,1
1353,40743,106,141,167,167,1
1354,40744,230,59,221,221,1
1355,40745,157,95,137,137,1
1356,40746,1957,672,1079,1079,1
1357,40747,624,201,206,206,1
1358,40748,411,157,408,408,1
1359,40749,137,168,113,113,1
1360,40750,188,97,215,215,1
1361,40751,106,107,189,189,1
1362,40752,113,118,199,199,1
1363,40753,219,80,198,198,1
1364,40754,372,289,486,486,1
1365,40755,553,502,658,658,1
1366,40756,164,166,188,188,1
1367,40757,114,103,115,115,1
1368,40758,225,93,126,126,1
1369,40759,403,289,414,414,1
1370,40760,198,109,162,162,1
1371,40761,205,86,175,175,1
1372,40762,70,8,228,228,1
1373,40763,-16,343,919,919,1
1374,40764,105,56,62,62,1
1375,40765,198,81,124,124,1
1376,40766,103,50,61,61,1
1377,40767,178,80,142,142,1
1378,40768,314,51,153,153,1
1379,40769,108,125,212,212,1
1380,40770,557,286,246,246,1
1381,40771,336,155,275,275,1
1382,40772,337,214,315,315,1
1383,40773,690,215,259,259,1
1384,40774,184,98,157,157,1
1385,40775,778,334,530,530,1
1386,40776,936,568,849,849,1
1387,40777,388,297,681,681,1
1388,40778,199,57,194,194,1
1389,40779,68,75,314,314,1
1390,40780,140,104,189,189,1
1391,40781,110,170,254,254,1
1392,40782,583,472,628,628,1
1393,40783,687,800,2042,2042,1
1394,40784,283,312,359,359,1
1395,40785,280,172,159,159,1
1396,40786,182,193,193,193,1
1397,40787,155,182,303,303,1
1398,40788,285,13,166,166,1
1399,40789,168,50,226,226,1
1400,40790,523,40,377,377,1
1401,40791,702,172,182,182,1
1402,40792,839,536,973,973,1
1403,40793,330,108,137,137,1
1404,40794,0,112,344,344,1
1405,40795,122,113,338,338,1
1406,40797,259,75,83,83,1
1407,40798,298,107,244,244,1
1408,40799,48,-14,354,354,1
1409,40800,174,-14,282,282,1
1410,40801,107,133,254,254,1
1411,40802,229,316,237,237,1
1412,40803,119,139,188,188,1
1413,40804,163,73,107,107,1
1414,40805,139,109,236,236,1
1415,40806,211,73,481,481,1
1416,40807,150,87,143,143,1
1417,40808,-27,312,1063,1063,1
1418,40809,502,201,545,545,1
1419,40810,144,60,89,89,1
1420,40811,250,614,1650,1650,1
1421,40812,310,72,148,148,1
1422,40813,95,100,148,148,1
1423,40814,109,29,186,186,1
1424,40815,729,381,519,519,1
1425,40816,309,43,117,117,1
1426,40817,77,50,101,101,1
1427,40818,184,123,285,285,1
1428,40819,156,79,126,126,1
1429,40820,82,41,290,290,1
1430,40821,112,84,242,242,1
1431,40822,142,80,84,84,1
1432,40823,912,403,498,498,1
1433,40824,285,182,506,506,1
1434,40825,130,23,187,187,1
1435,40826,263,143,232,232,1
1436,40827,50,23,495,495,1
1437,40828,158,106,124,124,1
1438,40829,242,196,379,379,1
1439,40830,866,1671,1544,1544,1
1440,40831,125,31,306,306,1
1441,40832,538,280,319,319,1
1442,40833,107,278,291,291,1
1443,40834,415,288,293,293,1
1444,40835,214,140,180,180,1
1445,40836,141,269,641,641,1
1446,40837,156,141,241,241,1
1447,40838,209,146,187,187,1
1448,40839,341,167,287,287,1
1449,40840,1109,974,846,846,1
1450,40841,53,254,414,414,1
1451,40842,153,122,172,172,1
1452,40843,108,74,165,165,1
1453,40844,71,78,219,219,1
1454,40845,141,145,119,119,1
1455,40847,160,120,196,196,1
1456,40848,165,132,246,246,1
1457,40849,473,232,413,413,1
1458,40850,141,324,451,451,1
1459,40851,341,482,311,311,1
1460,40853,984,755,1399,1399,1
1461,40854,98,-36,245,245,1
1462,40855,259,139,421,421,1
1463,40856,-16,95,494,494,1
1464,40857,120,146,324,324,1
1465,40858,220,96,129,129,1
1466,40859,34,21,275,275,1
1467,40860,81,12,209,209,1
1468,40861,122,-28,477,477,1
1469,40862,129,131,214,214,1
1470,40863,244,85,109,109,1
1471,40864,-6,58,202,202,1
1472,40865,240,97,126,126,1
1473,40866,161,127,387,387,1
1474,40867,102,370,837,837,1
1475,40868,473,318,531,531,1
1476,40869,634,211,190,190,1
1477,40870,186,75,74,74,1
1478,40871,149,43,196,196,1
1479,40872,352,167,134,134,1
1480,40873,188,97,215,215,1
1481,40874,181,154,175,175,1
1482,40875,248,139,274,274,1
1483,40876,147,59,203,203,1
1484,40877,185,120,216,216,1
1485,40878,233,164,270,270,1
1486,40879,226,94,125,125,1
1487,40880,198,233,245,245,1
1488,40881,110,286,705,705,1
1489,40882,134,72,266,266,1
1490,40883,905,166,242,242,1
1491,40884,142,2,103,103,1
1492,40885,557,286,245,245,1
1493,40886,401,238,553,553,1
1494,40887,520,160,326,326,1
1495,40888,96,177,264,264,1
1496,40889,287,159,210,210,1
1497,40890,127,98,97,97,1
1498,40891,334,116,302,302,1
1499,40892,300,142,341,341,1
1500,40893,202,123,197,197,1
1501,40894,147,258,451,451,1
1502,40895,-18,85,117,117,1
1503,40896,180,99,140,140,1
1504,40897,402,76,117,117,1
1505,40898,175,102,176,176,1
1506,40899,900,132,241,241,1
1507,40900,-8,274,625,625,1
1508,40901,943,641,871,871,1
1509,40902,67,9,251,251,1
1510,40903,146,9,276,276,1
1511,40905,128,116,190,190,1
1512,40906,844,649,1227,1227,1
1513,40907,91,95,260,260,1
1514,40908,296,529,978,978,1
1515,40909,198,121,185,185,1
1516,40910,99,66,214,214,1
1517,40911,128,133,539,539,1
1518,40912,285,13,166,166,1
1519,40913,299,5,136,136,1
1520,40914,188,106,208,208,1
1521,40915,1625,586,1303,1303,1
1522,40916,156,-3,339,339,1
1523,40917,57,60,229,229,1
1524,40918,163,73,108,108,1
1525,40919,-1,36,254,254,1
1526,40920,-29,312,1065,1065,1
1527,40921,133,34,201,201,1
1528,40922,378,199,240,240,1
1529,40923,186,112,315,315,1
1530,40924,628,754,1307,1307,1
1531,40925,727,380,520,520,1
1532,40926,11,129,213,213,1
1533,40927,224,248,300,300,1
1534,40928,243,3,290,290,1
1535,40929,107,21,314,314,1
1536,40930,283,65,156,156,1
1537,40931,868,1672,1538,1538,1
1538,40932,207,5,328,328,1
1539,40933,408,153,437,437,1
1540,40934,1257,765,1011,1011,1
1541,40935,108,280,291,291,1
1542,40936,95,-4,265,265,1
1543,40937,340,166,287,287,1
1544,40938,369,119,215,215,1
1545,40939,340,119,403,403,1
1546,40940,246,319,305,305,1
1547,40941,111,-52,430,430,1
1548,40942,70,109,278,278,1
1549,40943,178,147,100,100,1
1550,40944,109,73,165,165,1
1551,40945,278,66,144,144,1
1552,40946,139,144,118,118,1
1553,40947,466,24,201,201,1
1554,40948,56,102,136,136,1
1555,40949,282,101,164,164,1
1556,40950,6,132,191,191,1
1557,40951,139,89,184,184,1
1558,40952,166,131,247,247,1
1559,40953,114,135,109,109,1
1560,40954,470,230,418,418,1
1561,40955,263,403,663,663,1
1562,40956,307,468,361,361,1
1563,40957,288,234,462,462,1
1564,40958,200,221,278,278,1
1565,40959,121,-28,479,479,1
1566,40960,241,98,126,126,1
1567,40961,160,127,390,390,1
1568,40962,183,212,429,429,1
1569,40963,194,87,187,187,1
1570,40964,35,83,179,179,1
1571,40965,140,115,174,174,1
1572,40966,316,424,910,910,1
1573,40967,397,261,389,389,1
1574,40968,241,147,255,255,1
1575,40969,226,93,126,126,1
1576,40970,266,299,329,329,1
1577,40971,151,140,156,156,1
1578,40972,327,21,187,187,1
1579,40973,447,198,384,384,1
1580,40974,207,108,133,133,1
1581,40976,572,508,1061,1061,1
1582,40977,68,274,528,528,1
1583,40978,256,291,343,343,1
1584,40979,299,-57,592,592,1
1585,40980,201,172,156,156,1
1586,40981,92,267,685,685,1
1587,40982,335,155,275,275,1
1588,40983,403,236,552,552,1
1589,40984,108,-3,258,258,1
1590,40985,256,157,235,235,1
1591,40986,114,38,173,173,1
1592,40987,157,401,1730,1730,1
1593,40988,266,278,296,296,1
1594,40989,172,92,173,173,1
1595,40990,170,53,195,195,1
1596,40991,222,-20,345,345,1
1597,40993,194,-9,421,421,1
1598,40994,79,57,286,286,1
1599,40995,229,127,272,272,1
1600,40996,527,307,643,643,1
1601,40997,145,5,280,280,1
1602,40998,144,61,145,145,1
1603,40999,230,49,260,260,1
1604,41000,241,105,396,396,1
1605,41001,311,93,195,195,1
1606,41002,192,103,178,178,1
1607,41003,398,132,428,428,1
1608,41004,124,68,143,143,1
1609,41005,111,155,192,192,1
1610,41006,257,62,103,103,1
1611,41007,38,22,272,272,1
1612,41008,241,-22,245,245,1
1613,41009,24,117,337,337,1
1614,41010,353,167,132,132,1
1615,41011,1035,392,689,689,1
1616,41012,54,131,198,198,1
1617,41013,316,424,913,913,1
1618,41014,78,39,306,306,1
1619,41015,32,61,252,252,1
1620,41016,65,34,285,285,1
1621,41017,114,145,232,232,1
